,"Treated P1",,"Treated P2",,"Treated P3",,"Untreated 1",,"Untreated 2",,"Untreated 3"
551.719,60.9731,551.719,49.90729,551.719,61.87272,551.719,62.17397,551.719,40.19458,551.719,36.95119
550.032,56.11454,550.032,50.19526,550.032,61.71025,550.032,63.06358,550.032,44.01789,550.032,39.65187
548.344,56.89908,548.344,50.91616,548.344,64.52609,548.344,68.40623,548.344,50.01661,548.344,40.30946
546.657,59.1868,546.657,56.4402,546.657,69.77572,546.657,68.53899,546.657,54.28306,546.657,41.77061
544.969,58.15014,544.969,62.67404,544.969,73.46965,544.969,74.63907,544.969,60.5828,544.969,42.50028
543.28,62.60592,543.28,67.71737,543.28,75.99717,543.28,79.62586,543.28,63.97865,543.28,47.31502
541.591,67.81003,541.591,70.14014,541.591,76.4047,541.591,78.57972,541.591,69.73366,541.591,52.31194
539.902,68.47863,539.902,70.2531,539.902,74.26469,539.902,82.55112,539.902,66.06661,539.902,59.61197
538.213,71.09168,538.213,68.20639,538.213,74.58716,538.213,88.21451,538.213,54.70366,538.213,58.84197
536.523,74.24425,536.523,72.7201,536.523,78.39091,536.523,91.17934,536.523,61.96752,536.523,62.68593
534.833,92.72293,534.833,86.23829,534.833,86.55309,534.833,91.35363,534.833,72.59763,534.833,70.59664
533.143,108.01717,533.143,104.47536,533.143,93.90925,533.143,97.53781,533.143,93.77259,533.143,77.10163
531.452,116.43865,531.452,124.08814,531.452,105.06726,531.452,105.7373,531.452,113.26687,531.452,84.23287
529.761,121.52038,529.761,138.19514,529.761,113.55836,529.761,108.3408,529.761,126.9087,529.761,96.89293
528.07,129.09833,528.07,152.69963,528.07,121.67128,528.07,112.93785,528.07,144.77988,528.07,103.39374
526.378,134.17367,526.378,165.56035,526.378,129.89085,526.378,112.81871,526.378,153.50969,526.378,111.39885
524.686,140.04417,524.686,172.08386,524.686,139.94732,524.686,117.81638,524.686,159.19747,524.686,118.67861
522.994,142.54883,522.994,175.63454,522.994,140.02886,522.994,122.48543,522.994,164.04511,522.994,126.84359
521.301,142.76093,521.301,183.37733,521.301,142.94223,521.301,121.56672,521.301,166.58955,521.301,126.86414
519.608,142.26106,519.608,185.45186,519.608,141.79517,519.608,122.02287,519.608,172.67593,519.608,125.95677
517.915,144.59881,517.915,183.24899,517.915,150.00055,517.915,125.68419,517.915,171.48356,517.915,129.21053
516.221,140.16955,516.221,184.60414,516.221,150.29249,516.221,129.9003,516.221,172.99824,516.221,130.20149
514.528,142.29543,514.528,182.59837,514.528,152.25101,514.528,138.12919,514.528,171.71421,514.528,131.83485
512.833,138.87489,512.833,183.16202,512.833,154.79178,512.833,136.28469,512.833,164.42949,512.833,134.90425
511.139,137.2579,511.139,177.97723,511.139,157.86089,511.139,140.63718,511.139,158.84274,511.139,139.60163
509.444,137.27989,509.444,170.15075,509.444,160.10629,509.444,141.36771,509.444,153.21789,509.444,136.80142
507.749,139.08124,507.749,160.54475,507.749,158.37146,507.749,143.2576,507.749,145.73077,507.749,135.39058
506.053,139.64294,506.053,150.63579,506.053,153.62803,506.053,150.65033,506.053,133.1022,506.053,138.08023
504.357,148.28054,504.357,142.64373,504.357,155.11768,504.357,154.57658,504.357,130.22897,504.357,139.62101
502.661,159.04289,502.661,147.24618,502.661,160.2562,502.661,155.09072,502.661,144.28222,502.661,144.98391
500.964,173.504,500.964,157.07579,500.964,167.18501,500.964,159.7846,500.964,156.46508,500.964,150.31173
499.267,177.99203,499.267,166.12451,499.267,172.22878,499.267,158.55791,499.267,165.30686,499.267,156.2101
497.57,178.19567,497.57,169.32714,497.57,180.97641,497.57,169.37736,497.57,169.22494,497.57,160.39218
495.873,185.78512,495.873,168.24064,495.873,188.64631,495.873,174.02566,495.873,173.10572,495.873,167.71237
494.175,191.17166,494.175,168.3889,494.175,196.16808,494.175,183.97345,494.175,178.11439,494.175,171.95783
492.477,195.6626,492.477,178.33066,492.477,201.4382,492.477,192.29897,492.477,178.59446,492.477,177.79134
490.778,201.54912,490.778,177.03221,490.778,203.96898,490.778,199.83353,490.778,184.30459,490.778,182.43257
489.079,206.43085,489.079,181.37617,489.079,201.10007,489.079,201.97749,489.079,190.52337,489.079,182.90542
487.38,211.67696,487.38,183.98801,487.38,201.27197,487.38,203.71672,487.38,198.2698,487.38,182.73392
485.681,218.46993,485.681,186.5576,485.681,206.57729,485.681,212.33824,485.681,201.1308,485.681,184.91764
483.981,227.53941,483.981,196.21081,483.981,211.6055,483.981,219.20801,483.981,201.34344,483.981,190.65096
482.281,228.17046,482.281,206.69131,482.281,212.8465,482.281,226.03239,482.281,205.62224,482.281,197.49408
480.58,233.09107,480.58,217.04539,480.58,217.82215,480.58,233.89694,480.58,210.74335,480.58,209.16011
478.88,235.55157,478.88,226.96827,478.88,219.38288,478.88,240.36345,478.88,213.19781,478.88,213.96768
477.178,241.87522,477.178,231.62604,477.178,225.3836,477.178,244.31067,477.178,214.23564,477.178,217.34817
475.477,246.19438,475.477,242.65715,475.477,229.55557,475.477,250.09931,475.477,224.79731,475.477,222.33829
473.775,254.84906,473.775,251.93129,473.775,231.93991,473.775,256.51338,473.775,232.88457,473.775,231.22474
472.073,261.83874,472.073,253.07138,472.073,231.90064,472.073,265.80763,472.073,238.27835,472.073,236.29655
470.371,268.53819,470.371,263.4408,470.371,241.3812,470.371,270.20507,470.371,245.01511,470.371,243.57157
468.668,270.12868,468.668,272.23757,468.668,246.62122,468.668,271.68228,468.668,251.3152,468.668,247.53943
466.965,272.62601,466.965,275.76954,466.965,256.41305,466.965,270.86916,466.965,252.05909,466.965,253.16555
465.261,274.13233,465.261,280.34533,465.261,267.66938,465.261,274.29722,465.261,257.91825,465.261,259.66392
463.558,275.46699,463.558,285.89715,463.558,276.94706,463.558,287.7246,463.558,258.94348,463.558,269.54064
461.854,278.91526,461.854,288.25791,461.854,287.43027,461.854,290.45644,461.854,264.52647,461.854,276.63784
460.149,282.33071,460.149,290.66211,460.149,298.92902,460.149,294.22351,460.149,266.79286,460.149,283.21558
458.445,288.41189,458.445,294.7238,458.445,306.36435,458.445,301.7029,458.445,270.52157,458.445,288.93779
456.74,291.90607,456.74,294.3308,456.74,312.64504,456.74,298.43139,456.74,281.79585,456.74,295.37119
455.034,296.02882,455.034,298.4841,455.034,317.95529,455.034,296.10967,455.034,291.5801,455.034,299.2168
453.328,298.90595,453.328,304.70081,453.328,323.141,453.328,301.39898,453.328,298.93894,453.328,307.13023
451.622,307.16421,451.622,309.25123,451.622,333.78071,451.622,305.75555,451.622,302.74594,451.622,311.50913
449.916,316.05049,449.916,322.30483,449.916,340.46445,449.916,308.55702,449.916,310.72347,449.916,319.11639
448.209,322.86217,448.209,328.61281,448.209,349.13755,448.209,316.97807,448.209,317.89579,448.209,323.3095
446.502,332.23542,446.502,331.68428,446.502,354.58412,446.502,324.33117,446.502,324.23114,446.502,330.30198
444.795,338.2455,444.795,331.38113,444.795,355.38962,444.795,329.36713,444.795,326.10555,444.795,331.43753
443.087,349.84089,443.087,337.8333,443.087,358.10834,443.087,335.04892,443.087,329.68081,443.087,334.54586
441.379,355.42806,441.379,351.85105,441.379,360.00172,441.379,344.64756,441.379,337.13306,441.379,336.15896
439.671,366.39439,439.671,362.79771,439.671,361.79876,439.671,349.46424,439.671,339.42617,439.671,340.18168
437.962,372.67359,437.962,363.58523,437.962,366.02308,437.962,358.71247,437.962,340.90493,437.962,341.73367
436.253,380.09648,436.253,371.9564,436.253,372.33962,436.253,365.53791,436.253,342.24876,436.253,349.6515
434.544,384.9569,434.544,368.40176,434.544,375.48463,434.544,367.66088,434.544,341.96826,434.544,347.79942
432.834,388.62051,432.834,366.29058,432.834,380.69843,432.834,372.13287,432.834,340.05923,432.834,352.80322
431.124,393.02475,431.124,375.51023,431.124,390.48123,431.124,379.65683,431.124,342.17383,431.124,354.52668
429.414,395.6948,429.414,382.74168,429.414,393.32515,429.414,388.40817,429.414,338.68627,429.414,360.68618
427.703,400.03916,427.703,388.55224,427.703,399.46372,427.703,392.65114,427.703,339.82457,427.703,365.04155
425.992,405.88463,425.992,397.02731,425.992,408.20751,425.992,403.12273,425.992,342.26735,425.992,373.57924
424.281,411.0995,424.281,405.44742,424.281,417.1163,424.281,412.9299,424.281,348.54047,424.281,378.07598
422.569,410.3998,422.569,419.06802,422.569,424.41549,422.569,414.4968,422.569,359.46045,422.569,389.87538
420.857,414.00471,420.857,428.86038,420.857,432.80337,420.857,419.6355,420.857,367.83664,420.857,394.19059
419.145,418.57473,419.145,443.0083,419.145,440.87801,419.145,430.15163,419.145,376.47818,419.145,402.2092
417.432,426.4568,417.432,455.21254,417.432,450.13926,417.432,437.8034,417.432,385.71748,417.432,406.62921
415.719,430.32648,415.719,467.05273,415.719,457.60845,415.719,447.17757,415.719,392.96763,415.719,415.1832
414.006,442.53654,414.006,470.95301,414.006,470.44902,414.006,455.76979,414.006,403.07378,414.006,420.51757
412.293,449.29166,412.293,474.45352,412.293,476.64513,412.293,455.83245,412.293,412.87747,412.293,429.98394
410.579,454.98272,410.579,478.65289,410.579,482.18795,410.579,459.22634,410.579,420.63333,410.579,435.70816
408.864,465.89284,408.864,486.06164,408.864,489.84594,408.864,466.47436,408.864,426.60621,408.864,444.13389
407.15,469.61935,407.15,493.92394,407.15,496.17376,407.15,470.10848,407.15,436.04756,407.15,451.79854
405.435,476.46855,405.435,494.55847,405.435,501.92386,405.435,469.40461,405.435,444.6901,405.435,461.29589
403.719,484.78041,403.719,488.9538,403.719,510.14951,403.719,470.35574,403.719,450.45475,403.719,467.18478
402.004,489.76556,402.004,493.01204,402.004,514.65792,402.004,470.79124,402.004,456.72141,402.004,473.51273
400.288,489.54038,400.288,496.82633,400.288,518.99715,400.288,469.10479,400.288,462.9086,400.288,477.03539
398.572,494.91879,398.572,500.23772,398.572,525.32123,398.572,476.69884,398.572,469.29713,398.572,486.40372
396.855,500.45698,396.855,509.9762,396.855,527.28032,396.855,480.48032,396.855,474.21746,396.855,491.70264
395.138,510.19016,395.138,512.1596,395.138,528.06815,395.138,488.52763,395.138,478.87806,395.138,497.01395
393.421,517.34989,393.421,517.86975,393.421,539.18716,393.421,493.95536,393.421,487.45133,393.421,503.20027
391.703,523.64227,391.703,525.60681,391.703,545.07929,391.703,503.11029,391.703,491.69352,391.703,511.60722
389.985,527.01474,389.985,532.78004,389.985,551.52638,389.985,512.66363,389.985,496.42905,389.985,520.28004
388.267,535.07641,388.267,541.55314,388.267,556.53019,388.267,518.67081,388.267,502.86652,388.267,527.68834
386.548,541.61636,386.548,548.24528,386.548,559.31071,386.548,521.70483,386.548,508.30898,386.548,529.58608
384.829,550.05789,384.829,553.15013,384.829,561.61936,384.829,527.97318,384.829,511.1108,384.829,537.72711
383.11,553.54051,383.11,558.4771,383.11,570.93747,383.11,541.68875,383.11,514.55505,383.11,542.07844
381.39,553.24151,381.39,556.6934,381.39,579.16687,381.39,547.78087,381.39,520.25635,381.39,551.92046
379.671,562.67018,379.671,561.19082,379.671,589.3272,379.671,553.74116,379.671,531.57012,379.671,556.89244
377.95,561.85492,377.95,563.36247,377.95,595.33372,377.95,560.51577,377.95,535.22802,377.95,569.3271
376.23,565.16479,376.23,563.96991,376.23,596.94984,376.23,572.19782,376.23,540.80099,376.23,572.70708
374.509,571.77098,374.509,573.39306,374.509,597.6958,374.509,582.93418,374.509,549.07945,374.509,576.17342
372.787,573.99107,372.787,581.39597,372.787,602.05313,372.787,585.85213,372.787,560.38328,372.787,581.9679
371.066,579.94394,371.066,585.72291,371.066,606.94028,371.066,589.45177,371.066,566.7918,371.066,586.57702
369.344,582.66702,369.344,592.08657,369.344,619.76262,369.344,592.09501,369.344,574.5383,369.344,591.3176
367.622,586.51203,367.622,601.65827,367.622,627.30124,367.622,601.36576,367.622,580.333,367.622,596.19588
365.899,591.16405,365.899,608.31795,365.899,632.227,365.899,607.97052,365.899,583.0915,365.899,601.56675
364.176,604.9233,364.176,609.69998,364.176,635.40827,364.176,619.19292,364.176,588.95226,364.176,604.00578
362.453,613.13942,362.453,613.72837,362.453,642.44712,362.453,620.25717,362.453,594.8026,362.453,602.70387
360.729,625.60714,360.729,617.26778,360.729,656.74796,360.729,625.88983,360.729,594.25514,360.729,599.5742
359.005,633.49671,359.005,625.48153,359.005,662.54173,359.005,630.47508,359.005,599.84249,359.005,603.00152
357.281,645.72758,357.281,631.93172,357.281,665.45407,357.281,633.34393,357.281,603.73844,357.281,610.58076
355.556,655.86668,355.556,636.02809,355.556,670.69952,355.556,636.14012,355.556,605.11713,355.556,616.80049
353.832,665.11104,353.832,639.96827,353.832,675.2519,353.832,629.3069,353.832,602.71665,353.832,617.9172
352.106,667.27352,352.106,641.66663,352.106,673.47243,352.106,629.89136,352.106,605.11204,352.106,624.63862
350.381,670.49091,350.381,639.14235,350.381,678.85805,350.381,631.30028,350.381,603.8666,350.381,630.97589
348.655,666.94353,348.655,648.81338,348.655,684.15982,348.655,638.97883,348.655,608.55025,348.655,635.59075
346.928,667.48687,346.928,655.4973,346.928,685.55706,346.928,637.78539,346.928,615.22077,346.928,641.14241
345.202,670.83053,345.202,660.29348,345.202,686.17527,345.202,649.25735,345.202,619.49717,345.202,646.17224
343.475,668.31685,343.475,663.30182,343.475,688.0294,343.475,651.16904,343.475,621.82122,343.475,653.73341
341.748,669.20827,341.748,670.61457,341.748,682.53795,341.748,658.99262,341.748,632.80309,341.748,657.68141
340.02,665.65062,340.02,683.79736,340.02,681.41668,340.02,661.65439,340.02,642.44009,340.02,660.09357
338.292,665.18468,338.292,687.19757,338.292,686.54422,338.292,660.31138,338.292,651.93617,338.292,665.77619
336.564,669.22898,336.564,693.16929,336.564,690.75369,336.564,666.50466,336.564,655.07672,336.564,671.15853
334.835,669.64186,334.835,699.91238,334.835,696.79214,334.835,675.05346,334.835,660.3401,334.835,678.66112
333.106,681.15628,333.106,706.27703,333.106,696.9423,333.106,683.31069,333.106,662.62551,333.106,683.50883
331.377,688.4454,331.377,708.034,331.377,701.07809,331.377,694.02929,331.377,663.07299,331.377,684.95695
329.647,697.70592,329.647,711.83668,329.647,706.21994,329.647,703.45681,329.647,668.92642,329.647,684.12168
327.917,705.79022,327.917,720.09222,327.917,715.27567,327.917,711.59953,327.917,665.90482,327.917,682.03915
326.187,710.54471,326.187,725.21203,326.187,722.23622,326.187,715.03172,326.187,662.67948,326.187,684.49937
324.456,718.21004,324.456,730.58436,324.456,724.03392,324.456,717.79369,324.456,666.71311,324.456,686.77869
322.725,730.04998,322.725,729.31436,322.725,729.54286,322.725,714.62009,322.725,672.84922,322.725,695.37146
320.994,731.65052,320.994,731.81789,320.994,733.30773,320.994,713.9933,320.994,671.83939,320.994,695.26305
319.263,729.97679,319.263,731.90517,319.263,740.83532,319.263,712.5266,319.263,675.84626,319.263,697.1323
317.531,734.53215,317.531,733.2024,317.531,747.55819,317.531,719.12817,317.531,679.83979,317.531,697.58952
315.798,735.38976,315.798,731.91261,315.798,761.99315,315.798,714.22494,315.798,681.37806,315.798,697.50024
314.066,738.71125,314.066,741.02997,314.066,767.2222,314.066,718.18718,314.066,686.84032,314.066,695.54925
312.333,741.71974,312.333,743.85663,312.333,775.04488,312.333,721.25024,312.333,695.20819,312.333,693.75164
310.599,743.5292,310.599,738.59262,310.599,774.62499,310.599,725.94542,310.599,697.42263,310.599,698.05299
308.866,743.13077,308.866,746.56888,308.866,776.60977,308.866,720.67763,308.866,699.44516,308.866,701.63021
307.132,748.05478,307.132,747.6679,307.132,777.14173,307.132,726.36875,307.132,704.65556,307.132,702.8603
305.397,746.42976,305.397,748.68353,305.397,782.48578,305.397,723.92336,305.397,711.29551,305.397,700.46392
303.663,751.0211,303.663,744.33438,303.663,783.96757,303.663,725.02225,303.663,715.86159,303.663,704.18197
301.928,753.41035,301.928,744.44862,301.928,782.80069,301.928,735.1515,301.928,712.0307,301.928,712.02229
300.192,756.31854,300.192,744.52943,300.192,779.57985,300.192,740.40819,300.192,709.9005,300.192,713.12095
298.457,761.81562,298.457,747.4207,298.457,781.51574,298.457,743.29523,298.457,711.3537,298.457,714.96275
296.721,762.38001,296.721,747.93901,296.721,786.31022,296.721,752.30271,296.721,702.79885,296.721,716.28087
294.984,763.13549,294.984,749.29289,294.984,781.59392,294.984,750.96881,294.984,700.16101,294.984,725.42884
293.248,761.09067,293.248,750.1985,293.248,782.91208,293.248,749.38216,293.248,695.77641,293.248,729.60826
291.511,757.90343,291.511,747.20458,291.511,779.28936,291.511,745.33697,291.511,694.23269,291.511,734.10669
289.773,755.64516,289.773,748.25172,289.773,774.68389,289.773,742.80899,289.773,695.52342,289.773,735.0087
288.036,753.71626,288.036,747.18065,288.036,767.128,288.036,735.99704,288.036,697.32962,288.036,736.95331
286.298,747.00078,286.298,752.39237,286.298,765.0052,286.298,732.51687,286.298,694.98285,286.298,731.06278
284.559,741.87673,284.559,749.46087,284.559,762.87947,284.559,730.04439,284.559,696.12595,284.559,734.41985
282.82,744.71505,282.82,750.81135,282.82,767.8432,282.82,728.06356,282.82,690.87372,282.82,730.9426
281.081,737.9361,281.081,750.68482,281.081,767.91601,281.081,723.722,281.081,693.94715,281.081,730.59989
279.342,738.80301,279.342,756.86126,279.342,763.2188,279.342,726.11266,279.342,695.35731,279.342,731.42175
277.602,738.83375,277.602,755.83575,277.602,757.99279,277.602,725.30969,277.602,695.10033,277.602,729.18867
275.862,738.28938,275.862,757.353,275.862,749.81829,275.862,722.28695,275.862,685.91908,275.862,730.47131
274.122,734.41443,274.122,760.42359,274.122,752.40414,274.122,718.1508,274.122,684.96375,274.122,732.78822
272.381,735.89054,272.381,754.23771,272.381,750.28623,272.381,718.41191,272.381,687.05154,272.381,727.03387
270.64,732.7351,270.64,756.02914,270.64,748.14666,270.64,713.42168,270.64,696.84016,270.64,726.93284
268.899,731.7984,268.899,751.7418,268.899,745.8,268.899,711.6316,268.899,694.89548,268.899,725.2452
267.157,730.55277,267.157,753.38662,267.157,745.75522,267.157,709.09771,267.157,688.91064,267.157,721.71642
265.415,726.60139,265.415,754.45929,265.415,746.0988,265.415,701.4564,265.415,683.96294,265.415,714.95956
263.672,731.53971,263.672,756.75872,263.672,752.61772,263.672,694.86261,263.672,682.53058,263.672,714.02571
261.93,729.25477,261.93,750.28545,261.93,751.55845,261.93,690.98652,261.93,674.40845,261.93,709.10969
260.186,728.82148,260.186,744.43942,260.186,748.00238,260.186,687.24021,260.186,672.7507,260.186,707.14787
258.443,727.76339,258.443,741.74584,258.443,749.19806,258.443,688.52893,258.443,672.26579,258.443,703.63863
256.699,724.33371,256.699,738.38643,256.699,739.40788,256.699,688.40062,256.699,668.50201,256.699,699.87972
254.955,719.93329,254.955,736.11766,254.955,737.88641,254.955,683.6894,254.955,670.59317,254.955,697.01493
253.211,724.65035,253.211,734.55295,253.211,738.17643,253.211,683.54838,253.211,669.81308,253.211,687.93843
251.466,720.6999,251.466,732.66431,251.466,736.12795,251.466,682.1105,251.466,668.179,251.466,683.92339
249.721,716.75763,249.721,723.57122,249.721,734.01874,249.721,686.98994,249.721,667.65091,249.721,685.90949
247.975,716.28547,247.975,721.27632,247.975,731.51928,247.975,693.31474,247.975,663.0661,247.975,683.18322
246.229,711.15313,246.229,717.15701,246.229,725.4969,246.229,698.45216,246.229,663.99377,246.229,686.45934
244.483,712.52748,244.483,711.98481,244.483,719.95556,244.483,702.44411,244.483,663.40047,244.483,688.01977
242.737,711.71807,242.737,705.80877,242.737,711.89367,242.737,703.19826,242.737,659.35709,242.737,683.44143
240.99,706.15498,240.99,706.70835,240.99,708.28678,240.99,699.93674,240.99,658.64986,240.99,684.17168
239.243,701.4421,239.243,705.48114,239.243,707.47276,239.243,699.9173,239.243,658.51445,239.243,687.25134
237.495,701.63792,237.495,703.44133,237.495,703.69424,237.495,691.18655,237.495,656.61324,237.495,684.58716
235.747,701.34981,235.747,702.78729,235.747,702.32871,235.747,684.25867,235.747,657.10264,235.747,682.61638
233.999,700.37934,233.999,695.98446,233.999,704.01835,233.999,677.15104,233.999,649.46327,233.999,676.28992
232.25,698.58325,232.25,693.7694,232.25,704.40687,232.25,670.0846,232.25,642.91324,232.25,673.69311
230.502,694.5253,230.502,688.92174,230.502,702.43649,230.502,665.0084,230.502,637.33116,230.502,670.33129
